SpecimenID,ShortID,SiteName,MicrositeID,Family,Genus,Species,SppCode,Epithey,Collector,Date.collected,Vegetative.Height,Canopy.W1,Canopy.W2,Max.Height,SA.Leaf1,SA.Leaf2,SA.Leaf3,Stem.Volume,Stem.Biomass,SSD,Biomass.Leaf1,Biomass.Leaf2,Biomass.Leaf3,SLA.Leaf1,SLA.Leaf2,SLA.Leaf3,Root.Biomass,Root.Length,Root.AvgDiam,Root.Volume,SRL,RTD,Soil.pH,pH.Temp,pH.SoilWeight,CN.sampleID,N.shoot,C.shoot,N.root,C.root,flag,Notes,,,,,,,
Kin-2-HevRic-2-CB-19,19-216,Kin,2,Saxifragaceae,Heuchera,Heuchera richardsonii,Heu ric,Heuric,2,15-Jul-19,22.4,24.3,17.6,30.4,NA,NA,NA,0.3,64.9,216.333333,NA,NA,NA,NA,NA,NA,360.955,1084.832,0.2929,0.731,3005.44943,493.78249,5.62,23.2,10.019,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-HevRic-3-CB-19,19-217,Kin,2,Saxifragaceae,Heuchera,Heuchera richardsonii,Heu ric,Heuric,2,15-Jul-19,21.9,24.8,13.7,59.9,NA,NA,NA,0.5,130.36,260.72,NA,NA,NA,NA,NA,NA,137.465,671.8827,0.1887,0.188,4887.66377,731.196809,NA,NA,10.002,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-KoeMac-1-CB-19,19-218,Kin,1,Poaceae,Koelaria,Koeleria macrantha,Koe mac,Koemac,2,13-Jul-19,13.8,4.3,3.2,40.2,NA,NA,NA,0.1,39.53,395.3,NA,NA,NA,NA,NA,NA,56.195,300.4922,0.2061,0.1,5347.31204,561.95,6.45,22.6,9.996,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-KoeMac-2-CB-19,19-219,Kin,2,Poaceae,Koelaria,Koeleria macrantha,Koe mac,Koemac,2,15-Jul-19,26.8,5.4,3.9,41.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,1692.4462,0.1847,0.453,57371.0576,65.1214128,7.99,21.3,10.008,,NA,NA,NA,NA,NA,A,,,,,,,
Kin-2-KoeMac-2-CB-19,19-220,Kin,2,Poaceae,Koelaria,Koeleria macrantha,Koe mac,Koemac,2,15-Jul-19,15.6,3.7,2.8,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.055,210.5875,0.1913,0.061,993.079626,3476.31148,7.19,21.4,NA,,NA,NA,NA,NA,NA,On old ant mound,,,,,,,
Kin-2-KoeMac-3-CB-19,19-221,Kin,2,Poaceae,Koelaria,Koeleria macrantha,Koe mac,Koemac,2,15-Jul-19,9.8,6.8,1.4,40.1,NA,NA,NA,0.1,48.53,485.3,NA,NA,NA,NA,NA,NA,69.335,782.0376,0.1665,0.17,11279.1173,407.852941,6.14,22.8,10.011,,NA,NA,NA,NA,NA,Growing on a rock,,,,,,,
Kin-2-LacTat-1-CB-19,19-222,Kin,2,Asteraceae,Lactuca,Lactuca tatarica,Lac tat,Lactat,2,15-Jul-19,43.9,11.4,7.6,46.2,NA,NA,NA,0.7,156.885,224.121429,NA,NA,NA,NA,NA,NA,3.41,15.0416,0.322,0.012,4411.02639,284.166667,5.9,23.2,10.004,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-LacTat-2-CB-19,19-223,Kin,2,Asteraceae,Lactuca,Lactuca tatarica,Lac tat,Lactat,2,15-Jul-19,45.2,11.6,11.2,47.6,NA,NA,NA,0.8,186.915,233.64375,NA,NA,NA,NA,NA,NA,10.715,27.9496,0.3604,0.029,2608.45544,369.482759,6.28,21.4,10.012,,NA,NA,NA,NA,NA,,,,,,,,
Kin-3-LacTat-3-CB-19,19-224,Kin,2,Asteraceae,Lactuca,Lactuca tatarica,Lac tat,Lactat,2,15-Jul-19,56.5,9.2,4.8,56.5,NA,NA,NA,0.6,91.815,153.025,NA,NA,NA,NA,NA,NA,2.495,15.2496,0.2812,0.009,6112.06413,277.222222,6.94,23.1,10.006,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-MaiSte-1-CB-19,19-225,Kin,2,Asparagaceae,Maianthemum,Maianthemum stellatum,Mai ste,Maiste,2,15-Jul-19,42.1,15.1,5.1,42.1,NA,NA,NA,1.2,282.21,235.175,NA,NA,NA,NA,NA,NA,15.18,135.0715,0.1436,0.022,8897.99078,690,6.12,22.7,10.008,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-MonRis-1-CB-19,19-226,Kin,2,Lamiaceae,Monarda,Monarda fistulosa,Mon fis,Monfis,2,15-Jul-19,23.7,7.1,7.3,23.7,NA,NA,NA,0.2,68.595,342.975,NA,NA,NA,NA,NA,NA,NA,148.5629,0.4253,0.211,NA,NA,6.98,21.4,9.999,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-MonRis-2-CB-19,19-227,Kin,2,Lamiaceae,Monarda,Monarda fistulosa,Mon fis,Monfis,2,15-Jul-19,59.7,8.9,8.7,60.1,NA,NA,NA,0.6,214.84,358.066667,NA,NA,NA,NA,NA,NA,21.255,83.7743,0.3051,0.061,3941.39261,348.442623,6.14,21,10.019,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-MuhCri-1-CB-19,19-228,Kin,2,Poaceae,Muhlenbergia,Muhlenbergia cuspidata,Muh cus,Muhcus,2,15-Jul-19,23.6,10.8,5.8,29.4,NA,NA,NA,0.1,23.015,230.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.04,22.8,10.013,,NA,NA,NA,NA,NA,"Bottom of hill, more moist",,,,,,,
Kin-2-MuhCri-2-CB-19,19-229,Kin,2,Poaceae,Muhlenbergia,Muhlenbergia cuspidata,Muh cus,Muhcus,2,15-Jul-19,20.5,6.4,4.6,22.4,NA,NA,NA,0.1,23.58,235.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83,24,9.998,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-MuhCri-3-CB-19,19-230,Kin,2,Poaceae,Muhlenbergia,Muhlenbergia cuspidata,Muh cus,Muhcus,2,15-Jul-19,28.4,7.6,4.2,36.1,NA,NA,NA,0.1,27.315,273.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.002,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-MuhRic-1-CB-19,19-231,Kin,2,Poaceae,Muhlenbergia,Muhlenbergia richardsonii,Muh ric,Muhric,2,15-Jul-19,31.6,3.7,2.4,35.1,NA,NA,NA,0.1,11.06,110.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-MuhRic-2-CB-19,19-232,Kin,2,Poaceae,Muhlenbergia,Muhlenbergia richardsonii,Muh ric,Muhric,2,15-Jul-19,26,6.9,3.1,26,NA,NA,NA,0.1,9.35,93.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.27,22.4,10.017,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-MuhRic-3-CB-19,19-233,Kin,2,Poaceae,Muhlenbergia,Muhlenbergia richardsonii,Muh ric,Muhric,2,15-Jul-19,23.4,3.1,2.6,23.4,NA,NA,NA,0.1,10.375,103.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.56,23.1,10.007,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-NasVir-1-CB-19,19-234,Kin,1,Poaceae,Nassella,Nassella viridula,Nas vir,Stivir,2,13-Jul-19,64.1,37.4,48.2,102.6,NA,NA,NA,0.2,69.365,346.825,NA,NA,NA,NA,NA,NA,335.815,945.6074,0.2947,0.645,2815.85814,520.643411,6.23,21.2,10.013,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-NasVir-2-CB-19,19-235,Kin,2,Poaceae,Nassella,Nassella viridula,Nas vir,Stivir,2,15-Jul-19,37.8,9.7,4.4,37.8,NA,NA,NA,0.1,47.76,477.6,NA,NA,NA,NA,NA,NA,268.845,373.3183,0.3762,0.415,1388.6005,647.819277,6.64,23,9.996,,NA,NA,NA,NA,NA,Soil rich in clay,,,,,,,
Kin-1-OrtLeu-1-CB-19,19-236,Kin,1,Orobanchaceae,Orthocarpus,Orthocarpus luteus,Ort lut,Ortlut,2,11-Jul-19,27.4,6.7,6.4,27.4,NA,NA,NA,0.4,100.66,251.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,22.9,9.998,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-OrtLeu-2-CB-19,19-237,Kin,1,Orobanchaceae,Orthocarpus,Orthocarpus luteus,Ort lut,Ortlut,2,12-Jul-19,21.6,7.5,4.4,21.6,NA,NA,NA,0.2,24.97,124.85,NA,NA,NA,NA,NA,NA,NA,136.4549,0.1646,0.029,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,"In disturbed area, CB removal plot 5",,,,,,,
Kin-1-OrtLeu-4-CB-19,19-238,Kin,1,Orobanchaceae,Orthocarpus,Orthocarpus luteus,Ort lut,Ortlut,2,13-Jul-19,20.6,9.2,4.4,20.6,NA,NA,NA,0.4,116.15,290.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,Disturbed area CB removal plot 4,,,,,,,
Kin-1-OxyCam-1-CB-19,19-239,Kin,1,Fabaceae,Oxytropis,Oxytropis campestris,Oxy cam,Oxycam,2,11-Jul-19,25.1,20.6,19.1,42.7,NA,NA,NA,0.2,57.205,286.025,NA,NA,NA,NA,NA,NA,NA,31.852,0.2663,0.018,NA,NA,6.1,20.7,10.006,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-PasSmi-1-CB-19,19-240,Kin,2,Poaceae,Pascopyron,Pascopyron smithii,Pas smi,Passmi,2,15-Jul-19,34.6,4.3,2.5,40.6,NA,NA,NA,0.2,75.325,376.625,NA,NA,NA,NA,NA,NA,76.845,381.1622,0.228,0.156,4960.14315,492.596154,7.22,22.9,10.008,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-PasSmi-2-CB-19,19-241,Kin,2,Poaceae,Pascopyron,Pascopyron smithii,Pas smi,Passmi,2,15-Jul-19,48.4,19.4,10.6,71.7,NA,NA,NA,0.1,50.3,503,NA,NA,NA,NA,NA,NA,95.38,347.0918,0.3271,0.292,3639.04173,326.643836,6.47,23.2,10.004,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-PasSmi-3-CB-19,19-242,Kin,2,Poaceae,Pascopyron,Pascopyron smithii,Pas smi,Passmi,2,15-Jul-19,46.4,11.8,2.7,63.6,NA,NA,NA,0.3,105.27,350.9,NA,NA,NA,NA,NA,NA,68.9,322.3739,0.2637,0.176,4678.86647,391.477273,6.82,23.2,9.993,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-PenGra-1-CB-19,19-243,Kin,1,Plantaginaceae,Penstemon,Penstemon gracilis,Pen gra,Pengra,2,11-Jul-19,17.4,4.1,1.6,22.7,NA,NA,NA,0.2,50.33,251.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.55,21.6,10.001,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-PoaInt-1-CB-19,19-244,Kin,1,Poaceae,Poa,Poa interior,Poa int,Poaint,2,13-Jul-19,15.4,7.6,4.9,56.7,NA,NA,NA,0.1,15.33,153.3,NA,NA,NA,NA,NA,NA,185.845,2308.3251,0.1649,0.493,12420.7006,376.967546,6.03,23,9.996,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-PotArg-1-CB-19,19-245,Kin,1,Rosaceae,Potentilla,Potentilla arguta,Pot arg,Potarg,2,11-Jul-19,29,19.6,11.4,58.2,NA,NA,NA,0.7,155.88,222.685714,NA,NA,NA,NA,NA,NA,175.995,230.4616,0.3306,0.198,1309.47811,888.863636,6.19,22.5,10.003,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-PotBip-2-CB-19,19-246,Kin,1,Rosaceae,Potentilla,Potentilla bipinnatifida,Pot bip,Potbip,2,15-Jul-19,21.3,13.6,8.1,36.4,NA,NA,NA,0.2,65.38,326.9,NA,NA,NA,NA,NA,NA,NA,70.9037,0.3367,0.063,NA,NA,6.31,22.3,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-PotBip-3-CB-19,19-247,Kin,2,Rosaceae,Potentilla,Potentilla bipinnatifida,Pot bip,Potbip,2,15-Jul-19,22.4,18.6,14.3,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.91,43.4113,0.4842,0.08,852.706737,636.375,7.29,23.5,10.007,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-PotCon-1-CB-19,19-248,Kin,1,Rosaceae,Potentilla,Potentilla concinna,Pot con,Potcon,2,11-Jul-19,6.4,8.2,4.9,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.23,94.8936,0.1991,0.03,13124.9793,241,6.41,23,9.998,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-PotCon-2-CB-19,19-249,Kin,1,Rosaceae,Potentilla,Potentilla concinna,Pot con,Potcon,2,11-Jul-19,8.6,9.4,5.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,10.2956,0.2219,0.004,5186.70025,496.25,6.34,23.1,9.993,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-PotHip-1-CB-19,19-250,Kin,1,Rosaceae,Potentilla,Potentilla hippiana,Pot hip,Potpen,2,13-Jul-19,25.8,21.7,13.6,25.8,NA,NA,NA,0.5,53.875,107.75,NA,NA,NA,NA,NA,NA,2.355,5.9437,0.3124,0.005,2523.86412,471,6.03,22.3,10,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-PotHip-2-CB-19,19-251,Kin,2,Rosaceae,Potentilla,Potentilla hippiana,Pot hip,Potpen,2,15-Jul-19,22.9,19.8,7.6,47.8,NA,NA,NA,0.4,108.77,271.925,NA,NA,NA,NA,NA,NA,63.31,80.1105,0.4012,0.101,1265.36882,626.831683,NA,NA,10.008,,NA,NA,NA,NA,NA,"Collected at the bottom of a hill, more moist",,,,,,,
Kin-2-PotHip-3-CB-19,19-252,Kin,2,Rosaceae,Potentilla,Potentilla hippiana,Pot hip,Potpen,2,15-Jul-19,15.5,8.7,4.1,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.895,85.2172,0.3904,0.102,1524.59433,547.990196,6.65,22.9,10,,NA,NA,NA,NA,NA,*Green top of leaf,,,,,,,
Kin-2-PotHip-4-CB-19,19-253,Kin,2,Rosaceae,Potentilla,Potentilla hippiana,Pot hip,Potpen,2,15-Jul-19,10.4,11.3,4.7,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.65,135.4187,0.3203,0.109,1814.04823,684.862385,6.57,23.3,10.007,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-PulPat-1-CB-19,19-254,Kin,2,Ranunculaceae,Pulsatilla,Pulsatilla patens,Pul pat,Anepat,2,15-Jul-19,21.1,18.2,15.8,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.36,22,10.003,,NA,NA,NA,NA,NA,Roots NA,,,,,,,
Kin-1-RibUva-1-CB-19,19-255,Kin,1,Grossulariaceae,Ribes,Ribes oxyacanthoides,Rib oxy,Riboxy,2,12-Jul-19,53.2,26.1,23.4,53.2,NA,NA,NA,4,1736.845,434.21125,NA,NA,NA,NA,NA,NA,185.52,170.5878,0.4295,0.247,919.511643,751.093117,6.23,22.7,10,,NA,NA,NA,NA,NA,Changed to native spiny gooseberry after conversation with CB,,,,,,,
Kin-2-RubIda-1-CB-19,19-256,Kin,2,Rosaceae,Rubus,Rubus idaeus,Rub ida,Rubida,2,15-Jul-19,19.8,15,11.6,19.8,NA,NA,NA,0.3,54.955,183.183333,NA,NA,NA,NA,NA,NA,33.9,74.6007,0.3794,0.084,2200.61062,403.571429,5.92,23.1,10.003,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-RubIda-2-CB-19,19-257,Kin,2,Rosaceae,Rubus,Rubus idaeus,Rub ida,Rubida,2,15-Jul-19,23.4,17.5,12.3,23.4,NA,NA,NA,0.4,140.59,351.475,NA,NA,NA,NA,NA,NA,NA,75.1916,0.4305,0.109,NA,NA,6.05,22.6,10.002,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-RubIda-3-CB-19,19-258,Kin,2,Rosaceae,Rubus,Rubus idaeus,Rub ida,Rubida,2,15-Jul-19,30,21.6,14.9,30,NA,NA,NA,0.6,110.73,184.55,NA,NA,NA,NA,NA,NA,7.94,51.1957,0.2247,0.02,6447.82116,397,5.88,23.3,10.009,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-SilDru-1-CB-19,19-259,Kin,1,Caryophyllaceae,Silene,Silene drummondii,Sil dru,Sildru,2,13-Jul-19,30.1,3.9,2.8,41.4,NA,NA,NA,0.3,35.875,119.583333,NA,NA,NA,NA,NA,NA,2.375,16.7141,0.2255,0.007,7037.51579,339.285714,6.42,22.1,10.02,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-SilDru-2-CB-19,19-260,Kin,1,Caryophyllaceae,Silene,Silene drummondii,Sil dru,Sildru,2,13-Jul-19,21.2,1.8,1.1,37.9,NA,NA,NA,0.2,47.75,238.75,NA,NA,NA,NA,NA,NA,15.06,47.4433,0.3083,0.035,3150.28553,430.285714,6.37,22.7,10.002,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-SilDru-3-CB-19,19-261,Kin,1,Caryophyllaceae,Silene,Silene drummondii,Sil dru,Sildru,2,,27.9,24.8,2.1,38.2,NA,NA,NA,0.1,52.675,526.75,NA,NA,NA,NA,NA,NA,24.775,38.6298,0.3617,0.04,1559.22503,619.375,5.89,22.7,9.997,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-SisMon-1-CB-19,19-262,Kin,1,Iridaceae,Sisyrinchium,Sisyrinchium montanum,Sis mon,Sismon,2,12-Jul-19,14.8,4.3,0.8,38.2,NA,NA,NA,0.1,14.97,149.7,NA,NA,NA,NA,NA,NA,24.895,80.5451,0.3787,0.091,3235.39265,273.571429,6.58,22.4,10.006,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-SisMon-2-CB-19,19-263,Kin,1,Iridaceae,Sisyrinchium,Sisyrinchium montanum,Sis mon,Sismon,2,11-Jul-19,27.1,6.3,2.9,40.9,NA,NA,NA,0.1,25.495,254.95,NA,NA,NA,NA,NA,NA,42.77,150.9873,0.4446,0.234,3530.2151,182.777778,6.44,21.6,10.02,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-SisMon-3-CB-19,19-264,Kin,1,Iridaceae,Sisyrinchium,Sisyrinchium montanum,Sis mon,Sismon,2,12-Jul-19,21.4,4.4,1.5,31.6,NA,NA,NA,0.1,24.65,246.5,NA,NA,NA,NA,NA,NA,30.23,86.1219,0.3976,0.107,2848.88852,282.523365,6.41,221,10.001,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-SisMon-4-CB-19,19-265,Kin,1,Iridaceae,Sisyrinchium,Sisyrinchium montanum,Sis mon,Sismon,2,13-Jul-19,24.6,3.7,1.4,35.5,NA,NA,NA,0.1,26.45,264.5,NA,NA,NA,NA,NA,NA,NA,121.0833,0.5001,0.238,NA,NA,6.48,21.7,10.011,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-TraDub-1-CB-19,19-266,Kin,1,Asteraceae,Tragopogon,Tragopogon dubius,Tra dub,Tradub,2,13-Jul-19,43.8,15.4,15.1,55.6,NA,NA,NA,2,559.83,279.915,NA,NA,NA,NA,NA,NA,23.685,138.4612,0.2932,0.093,5845.94469,254.677419,6.25,22.3,9.998,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-VioAdu-1-CB-19,19-267,Kin,1,Violaceae,Viola,Viola adunca,Vio adu,Vioadu,2,12-Jul-19,16.4,19.8,19.4,16.4,NA,NA,NA,0.1,12.015,120.15,NA,NA,NA,NA,NA,NA,55.615,180.2356,0.288,0.117,3240.77317,475.34188,6.15,23.3,10.003,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-VioAdu-2-CB-19,19-268,Kin,1,Violaceae,Viola,Viola adunca,Vio adu,Vioadu,2,11-Jul-19,7.4,8.6,5.1,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.465,288.3933,0.2358,0.126,5018.59045,456.071429,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-VioAdu-3-CB-19,19-269,Kin,1,Violaceae,Viola,Viola adunca,Vio adu,Vioadu,2,13-Jul-19,11.4,11.5,7.4,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.97,26.2678,0.3279,0.022,2025.27371,589.545455,6.4,22.5,10.001,,NA,NA,NA,NA,NA,,,,,,,,
Kin-2-VioAdu-4-CB-19,19-270,Kin,2,Violaceae,Viola,Viola adunca,Vio adu,Vioadu,2,15-Jul-19,9.3,4.5,3.7,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.28,144.9528,0.2497,0.071,4634.04092,440.56338,6.62,22.8,10.006,,NA,NA,NA,NA,NA,,,,,,,,
Kin-3-ZizApt-1-CB-19,19-271,Kin,3,Apiaceae,Zizia,Zizia aptera,Ziz apt,Zizapt,2,15-Jul-19,68.4,9.4,7.9,83.1,NA,NA,NA,1.2,240.835,200.695833,NA,NA,NA,NA,NA,NA,129.18,186.0931,0.3584,0.188,1440.57207,687.12766,6.62,21.3,9.999,,NA,NA,NA,NA,NA,,,,,,,,
Kin-3-ZizApt-2-CB-19,19-272,Kin,3,Apiaceae,Zizia,Zizia aptera,Ziz apt,Zizapt,2,15-Jul-19,48.4,19.9,9.1,65.4,NA,NA,NA,0.6,98.48,164.133333,NA,NA,NA,NA,NA,NA,109.69,166.6962,0.4001,0.21,1519.7028,522.333333,6.64,22.7,10.012,,NA,NA,NA,NA,NA,,,,,,,,
Kin-3-ZizApt-3-CB-19,19-273,Kin,3,Apiaceae,Zizia,Zizia aptera,Ziz apt,Zizapt,2,15-Jul-19,68.3,16.1,11.4,75.8,NA,NA,NA,0.6,135.065,225.108333,NA,NA,NA,NA,NA,NA,342.4,883.5531,0.2493,0.431,2580.4705,794.431555,7.29,21.6,10,,NA,NA,NA,NA,NA,,,,,,,,
Kin-4-Anecyl-1-KS-19,19-274,Kin,4,Ranunculaceae,Anemone,Anemone cylindrica,Ane cyl,Anecyl,6,06-Aug-19,25.7,19,10.3,41.9,10.9,9.1,5.7,0.2,96.94,484.7,78.705,79.5,53.56,138.491837,114.465409,106.422704,81.66,72.3606,0.5402,0.166,886.1205,491.927711,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-4-Anecyl-2-KS-19,19-275,Kin,4,Ranunculaceae,Anemone,Anemone cylindrica,Ane cyl,Anecyl,6,06-Aug-19,23.5,8.3,6.5,39.7,10,7.6,3.3,0.2,92.945,464.725,77.46,55.095,22.165,129.09889,137.943552,148.883375,184.3,221.7763,0.437,0.333,1203.344,553.453454,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-4-Anecyl-3-KS-19,19-276,Kin,4,Ranunculaceae,Anemone,Anemone cylindrica,Ane cyl,Anecyl,6,06-Aug-19,19.8,6.4,4.8,28.4,10.7,8.5,3.3,0.1,53.09,530.9,34.955,58.015,19.755,306.107853,146.513833,167.046317,59.02,109.2315,0.3376,0.098,1850.75398,602.244898,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-4-Antneg-1-KS-19,19-277,Kin,4,Asteraceae,Antennaria,Antennaria neglecta,Ant neg,Antneg,6,06-Aug-19,1,3.5,2.8,1,0.9,1.3,1.4,NA,NA,NA,5.14,7.79,9.555,175.097276,166.880616,146.520147,20.335,67.8647,0.3346,0.06,3337.33465,338.916667,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-4-Antneg-2-KS-19,19-278,Kin,4,Asteraceae,Antennaria,Antennaria neglecta,Ant neg,Antneg,6,06-Aug-19,2.3,4.8,4.1,2.3,2.4,2,1.1,NA,NA,NA,10.565,8.425,4.995,227.165168,237.388724,220.22022,20.235,57.9212,0.3982,0.072,2862.42649,281.041667,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-4-Antneg-3-KS-19,19-279,Kin,4,Asteraceae,Antennaria,Antennaria neglecta,Ant neg,Antneg,6,06-Aug-19,1.7,5.2,5.7,1.7,2.4,2.5,2.3,NA,NA,NA,15.9,17.845,17.8,150.943396,140.095265,129.213483,36.035,109.73,0.3046,0.08,3045.09505,450.4375,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-4-Elacom-1-KS-19,19-280,Kin,4,Elaeagnaceae,Elaeagnus,Elaeagnus commutata,Ela com,Elacom,6,06-Aug-19,117.8,59,36.3,117.8,8.5,10.4,9.7,26,13694.905,526.727115,65.215,75.335,67.59,130.338112,138.050043,143.512354,134.86,76.196,0.6289,0.237,565.000742,569.029536,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-4-Elacom-2-KS-19,19-281,Kin,4,Elaeagnaceae,Elaeagnus,Elaeagnus commutata,Ela com,Elacom,6,06-Aug-19,114.8,59.5,63,114.8,13.7,10.9,13.4,24,14088.985,587.041042,115.555,89.42,109.16,118.558262,121.896667,122.755588,136.935,144.3981,0.4358,0.215,1054.50104,636.906977,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-4-Elacom-3-KS-19,19-282,Kin,4,Elaeagnaceae,Elaeagnus,Elaeagnus commutata,Ela com,Elacom,6,06-Aug-19,113.1,64.08,54.5,113.1,13.9,21.6,16.4,30,15261.53,508.717667,116.125,181.015,146.265,119.698601,119.327128,112.125252,181.655,289.6837,0.3013,0.206,1594.69159,881.820388,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-4-Erigla-1-KS-19,19-283,Kin,4,Asteraceae,Erigeron,Erigeron glabellus,Eri gla,Erigla,6,06-Aug-19,18.5,20.3,14.6,25.8,5.4,5.4,4.5,0.3,59.825,199.416667,31.785,30.195,20.19,169.891458,178.837556,222.882615,112.455,283.9294,0.3346,0.25,2524.82682,449.82,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-4-Erigla-2-KS-19,19-284,Kin,4,Asteraceae,Erigeron,Erigeron glabellus,Eri gla,Erigla,6,06-Aug-19,25,13.1,10.5,29.3,2.8,3.6,2.6,0.3,114.405,381.35,19.19,26.125,18.42,145.909328,137.799043,141.150923,63.13,253.7178,0.2873,0.164,4018.97355,384.939024,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-4-Erigla-3-KS-19,19-285,Kin,4,Asteraceae,Erigeron,Erigeron glabellus,Eri gla,Erigla,6,06-Aug-19,18,8,6.5,22.2,1.1,1.3,1.1,NA,NA,NA,5.52,7.24,5.435,199.275362,179.558011,202.391904,32.01,51.0133,0.5083,0.104,1593.6676,307.788462,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
Kin-4-Erigla-4-KS-19,19-286,Kin,4,Asteraceae,Erigeron,Erigeron glabellus,Eri gla,Erigla,6,06-Aug-19,30,13.5,11,35.3,4.7,3.2,2.8,0.5,159.805,319.61,29.575,16.275,16.33,158.918005,196.620584,171.463564,27.405,74.7084,0.3353,0.066,2726.08648,415.227273,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,,,
